AmphoraIdentifier,AmphoraIdentifier,AmphoricTypeTitle,AreaTitle,FindingPlaceTitle,FindingPlaceLatitude,FindingPlaceLongitude,FullTranscription,SimplifiedTranscription,,ProductionPlaceTitle
15653,15653,Dressel 20,Richborough,Richborough,51.283333,1.333333,|TAA[-]+,TAA…,,
15663,15663,Dressel 20,Richborough,Richborough,51.283333,1.333333,|P·A^T^VI'[C],PATVIC,,
15666,15666,Dressel 20,Richborough,Richborough,51.283333,1.333333,|DA^TSCOL|,DATSCOL,,Azanaque-Castillejo
15690,15690,Dressel 20,Richborough,Richborough,51.283333,1.333333,|BA^E^T^IC·R^V^FI^N^I|,BAETICRVFINI,,Las Sesenta
15703,15703,Dressel 20,Richborough,Richborough,51.283333,1.333333,|L·C·A^E|,LCAE,,
15743,15743,Dressel 20,Richborough,Richborough,51.283333,1.333333,"LCFPCO, sine imagine",LCFPCO,,
15754,15754,Dressel 20,Richborough,Richborough,51.283333,1.333333,|L·C·FP'R'+,LCFPR...,,
15788,15788,Dressel 20,Richborough,Richborough,51.283333,1.333333,|QCR|,QCR,,Sevilla
15789,15789,Dressel 20,Richborough,Richborough,51.283333,1.333333,Q'C·R|,QCR,,Sevilla
15791,15791,Dressel 20,Richborough,Richborough,51.283333,1.333333,|QCR|,QCR,,Sevilla
15800,15800,Dressel 20,Richborough,Richborough,51.283333,1.333333,Q'CR|,QCR,,Sevilla
15806,15806,Dressel 20,Richborough,Richborough,51.283333,1.333333,"MMCS, sine imagine",MMCS,,
15882,15882,Dressel 20,Richborough,Richborough,51.283333,1.333333,|CRAT''I'',CRATI…,,
15924,15924,Dressel 20,Richborough,Richborough,51.283333,1.333333,[I]IIENN^IIV^L'+,IIIENNIIVL...,,huerta del río
15929,15929,Dressel 20,Richborough,Richborough,51.283333,1.333333,|ENN^I·IV^L'((corona))|,IIIENNIIVL,,huerta del río
15934,15934,Dressel 20,Richborough,Richborough,51.283333,1.333333,+ENN^I·IV^L((corona))|,ENNIIVL,,
15941,15941,Dressel 20,Richborough,Richborough,51.283333,1.333333,|E'ROT^IS|,EROTIS,,Azanaque-Castillejo
15956,15956,Dressel 20,Richborough,Richborough,51.283333,1.333333,|L·F·C·|,LFC,,Alcotrista
15993,15993,Dressel 20,Richborough,Richborough,51.283333,1.333333,+SF·E·|,...SFE,,
16008,16008,Dressel 20,Richborough,Richborough,51.283333,1.333333,|QFN'|,QFF,,La Catria
16012,16012,Dressel 20,Richborough,Richborough,51.283333,1.333333,M·F·M·*,MFM,,
16021,16021,Dressel 20,Richborough,Richborough,51.283333,1.333333,|L·F'·S|,LFS,,Berro II
16041,16041,Dressel 20,Richborough,Richborough,51.283333,1.333333,+IRM+,...IRM...,,
16056,16056,Dressel 20,Richborough,Richborough,51.283333,1.333333,|LH'^R'R|,LHRR,,
16064,16064,Dressel 20,Richborough,Richborough,51.283333,1.333333,HERMESF|,HERMESF,,Villar de Brenes
16084,16084,Dressel 20,Richborough,Richborough,51.283333,1.333333,Q'IA,QIA,,Malpica
16086,16086,Dressel 20,Richborough,Richborough,51.283333,1.333333,+{·/Q}·I·P![-]S+,QIAPS...,,
16095,16095,Dressel 20,Richborough,Richborough,51.283333,1.333333,|Q'I+,QI...,,
16105,16105,Dressel 20,Richborough,Richborough,51.283333,1.333333,|QIAFS|,QIAFS,,Malpica
16162,16162,Dressel 20,Richborough,Richborough,51.283333,1.333333,[QI]MFN'|,QIMFN,,Malpica
16172,16172,Dressel 20,Richborough,Richborough,51.283333,1.333333,*F[-]PC|,…F…PC,,
16204,16204,Dressel 20,Richborough,Richborough,51.283333,1.333333,L·I·T|,LIT,,
16211,16211,Dressel 20,Richborough,Richborough,51.283333,1.333333,"|L·I·T|, bis impressum est",LIT,,
16216,16216,Dressel 20,Richborough,Richborough,51.283333,1.333333,|L·+,L...,,
16296,16296,Dressel 20,Richborough,Richborough,51.283333,1.333333,+IVN^I[--]L'I'+/+T'ME'+,IIIVNI...LI...TME...,,Itálica
16330,16330,Dressel 20,Richborough,Richborough,51.283333,1.333333,|GI''PVD^E| & |GL''PVD^E|,CLPVDE & GLPVDE,,
16331,16331,Dressel 20,Richborough,Richborough,51.283333,1.333333,CLPV(DE)],CLPVDE,,
16335,16335,Dressel 20,Richborough,Richborough,51.283333,1.333333,|HLQ'C+,HLQC...,,La Rambla y El Acebuchal
16359,16359,Dressel 20,Richborough,Richborough,51.283333,1.333333,+PM[--]|,...PM,,
16389,16389,Dressel 20,Richborough,Richborough,51.283333,1.333333,|QMR,QMR,,
16390,16390,Dressel 20,Richborough,Richborough,51.283333,1.333333,|QMR,QMR,,
16417,16417,Dressel 20,Richborough,Richborough,51.283333,1.333333,PM''VP'|,PMVP,,
16447,16447,Dressel 20,Richborough,Richborough,51.283333,1.333333,|G'N'A'C|,GNAC (CNAC),,Peñaflor
16454,16454,Dressel 20,Richborough,Richborough,51.283333,1.333333,MNC,MNC,,
16459,16459,Dressel 20,Richborough,Richborough,51.283333,1.333333,|VN'+,VN...,,
16483,16483,Dressel 20,Richborough,Richborough,51.283333,1.333333,|PN[N]*,PNN & PNN…,,Alcolea del Río
16483,16483,Dressel 20,Richborough,Richborough,51.283333,1.333333,|PN[N]*,PNN & PNN…,,Arva
16483,16483,Dressel 20,Richborough,Richborough,51.283333,1.333333,|PN[N]*,PNN & PNN…,,El Tejarillo
16483,16483,Dressel 20,Richborough,Richborough,51.283333,1.333333,|PN[N]*,PNN & PNN…,,Tostoneras
16487,16487,Dressel 20,Richborough,Richborough,51.283333,1.333333,|PNN,PNN,,Alcolea del Río
16487,16487,Dressel 20,Richborough,Richborough,51.283333,1.333333,|PNN,PNN,,Arva
16487,16487,Dressel 20,Richborough,Richborough,51.283333,1.333333,|PNN,PNN,,El Tejarillo
16487,16487,Dressel 20,Richborough,Richborough,51.283333,1.333333,|PNN,PNN,,Tostoneras
16524,16524,Dressel 20,Richborough,Richborough,51.283333,1.333333,SOA^LVEN|,SOALVEN,,
16568,16568,Dressel 20,Richborough,Richborough,51.283333,1.333333,BRO^C'·OD|,BROCOD,,La Catria
16574,16574,Dressel 20,Richborough,Richborough,51.283333,1.333333,P^OROHOD|,POROHOD,,
16582,16582,Dressel 20,Richborough,Richborough,51.283333,1.333333,+TATI|,...TATI,,
16596,16596,Dressel 20,Richborough,Richborough,51.283333,1.333333,|A·P·H|,APH,,El Marchante
16601,16601,Dressel 20,Richborough,Richborough,51.283333,1.333333,|M·P·M·*,MPM & MPM…,,
16605,16605,Dressel 20,Richborough,Richborough,51.283333,1.333333,|L·P·M·S|,LPMS,,Haza del Olivo
16614,16614,Dressel 20,Richborough,Richborough,51.283333,1.333333,|POR·C·P·R|,PORCPR,,La Catria
16669,16669,Dressel 20,Richborough,Richborough,51.283333,1.333333,|LQS|,LQS,,Alcolea del Río
16670,16670,Dressel 20,Richborough,Richborough,51.283333,1.333333,|L·Q·S,LQS,,Alcolea del Río
16681,16681,Dressel 20,Richborough,Richborough,51.283333,1.333333,|QVIN^T|,QVINT,,
16725,16725,Dressel 20,Richborough,Richborough,51.283333,1.333333,|PORP·S|,PORPS,,La Catria
16730,16730,Dressel 20,Richborough,Richborough,51.283333,1.333333,+S·A|,...SA,,
16738,16738,Dressel 20,Richborough,Richborough,51.283333,1.333333,|P·S·A',PSA,,
16742,16742,Dressel 20,Richborough,Richborough,51.283333,1.333333,|P·S·A^V'|,PSAV,,
16747,16747,Dressel 20,Richborough,Richborough,51.283333,1.333333,|P·S·A^V^I,PSAVI,,
16760,16760,Dressel 20,Richborough,Richborough,51.283333,1.333333,|L·S·LVPI|,LSLVPI,,La María
16765,16765,Dressel 20,Richborough,Richborough,51.283333,1.333333,[LS^ER]LV^PI,LSERLVPI,,
16771,16771,Dressel 20,Richborough,Richborough,51.283333,1.333333,|M·S·M|/A'C'IR'GI,MSMACIRGI,,
16784,16784,Dressel 20,Richborough,Richborough,51.283333,1.333333,M'P|,MP,,
16788,16788,Dressel 20,Richborough,Richborough,51.283333,1.333333,|QSP|,QSP,,
16810,16810,Dressel 20,Richborough,Richborough,51.283333,1.333333,|S'A^EN^IA^N^ES',SAENIANES,,
16820,16820,Dressel 20,Richborough,Richborough,51.283333,1.333333,|SA~N[-]+,SAN…?,,
16821,16821,Dressel 20,Richborough,Richborough,51.283333,1.333333,[P]R·sAEN[I],PRSAENI (PRSAEN),,
16838,16838,Dressel 20,Richborough,Richborough,51.283333,1.333333,|SA[TVRNI]N'I|,SATVRNINI,,
16839,16839,Dressel 20,Richborough,Richborough,51.283333,1.333333,[SATV]RNINI|,SATVRNINI,,
16869,16869,Dressel 20,Richborough,Richborough,51.283333,1.333333,|SCA^LENSIA|,SCALENSIA,,Cerro de los Pesebres
16873,16873,Dressel 20,Richborough,Richborough,51.283333,1.333333,|SCA^L|,SCAL,,Cerro de los Pesebres
16937,16937,Dressel 20,Richborough,Richborough,51.283333,1.333333,|QS^E·SA|,QSESA,,
16949,16949,Dressel 20,Richborough,Richborough,51.283333,1.333333,|CSE[MPOL],CSEMPOL,,
16976,16976,Dressel 20,Richborough,Richborough,51.283333,1.333333,|POL·[ICLITI],POLICLITI,,
16983,16983,Dressel 20,Richborough,Richborough,51.283333,1.333333,|SERROM''|,SERROM,,
16984,16984,Dressel 20,Richborough,Richborough,51.283333,1.333333,LS^E·R^V^F'I,LSERVFI,,
17022,17022,Dressel 20,Richborough,Richborough,51.283333,1.333333,|·P·VC'',PVC,,
17028,17028,Dressel 20,Richborough,Richborough,51.283333,1.333333,|PV'I'*,PVI…?,,
17034,17034,Dressel 20,Richborough,Richborough,51.283333,1.333333,|M'·VR'VC|,MVRVC,,
17037,17037,Dressel 20,Richborough,Richborough,51.283333,1.333333,C'·V·V^A|,CVVA,,Barranco del Picacho
17037,17037,Dressel 20,Richborough,Richborough,51.283333,1.333333,C'·V·V^A|,CVVA,,Dehesilla
17037,17037,Dressel 20,Richborough,Richborough,51.283333,1.333333,C'·V·V^A|,CVVA,,La Estrella
17103,17103,Dressel 20,Richborough,Richborough,51.283333,1.333333,[VR]I^TT^IPVS|,VRITTIPVS,,
17122,17122,Dressel 20,Richborough,Richborough,51.283333,1.333333,"DI+, sine imagine",DI...,,
17136,17136,Dressel 20,Richborough,Richborough,51.283333,1.333333,|M(--)|,M...,,
17138,17138,Dressel 20,Richborough,Richborough,51.283333,1.333333,|MA'(-)I|,MA...I,,
17148,17148,Dressel 20,Richborough,Richborough,51.283333,1.333333,|P(-)S(-)+,P...S...,,
17167,17167,Dressel 20,Richborough,Richborough,51.283333,1.333333,|T·M·COR'|,TMCOR,,
17185,17185,Dressel 20,Richborough,Richborough,51.283333,1.333333,*C·L·R*,CLR & …CLR…,,
17193,17193,Dressel 20,Richborough,Richborough,51.283333,1.333333,+·IA+,...IA...,,
17194,17194,Dressel 20,Richborough,Richborough,51.283333,1.333333,"+I+, sine imagine",...I...,,
17198,17198,Dressel 20,Richborough,Richborough,51.283333,1.333333,*[-]L'I'D'|,...LID?,,
17199,17199,Dressel 20,Richborough,Richborough,51.283333,1.333333,|L'AR|,LAR,,
17209,17209,Dressel 20,Richborough,Richborough,51.283333,1.333333,+·OI'A·|,...OIA,,
17211,17211,Dressel 20,Richborough,Richborough,51.283333,1.333333,+PC|,...PC,,
17221,17221,Dressel 20,Richborough,Richborough,51.283333,1.333333,+VRO|,...VRO,,
20488,20488,Dressel 20,Richborough,Richborough,51.283333,1.333333,|CAQ'V'<I'E'*,CAQVIE…?,,
20504,20504,Dressel 20,Richborough,Richborough,51.283333,1.333333,OFGRA[R]+,OFGRAR…,,
20607,20607,Dressel 20,Richborough,Richborough,51.283333,1.333333,|MS'P'|,MSP?,,Guadajoz
20689,20689,Dressel 20,Richborough,Richborough,51.283333,1.333333,|Q·CH|,QCH,,
20697,20697,Dressel 20,Richborough,Richborough,51.283333,1.333333,|QIA·D'F'S'+,QIADFS…?,,
25426,25426,Dressel 20,Richborough,Richborough,51.283333,1.333333,|L·PA·FI^[R]M^A|,LPAFIRMA,,
25434,25434,Dressel 20,Richborough,Richborough,51.283333,1.333333,|SF·E·|,SFE,,
28050,28050,Dressel 20,Richborough,Richborough,51.283333,1.333333,|BRO[C]HOD|,BROCHOD,,
15622,15622,Dressel 20,Rocester,Rocester,52.95,-1.833333,"LAPAE, sine imagine",LAPAE,,La Catria
15581,15581,Dressel 20,Rochester,Rochester,51.383333,0.516667,|CN'VI'T'|,CNVIT?,,
16233,16233,Dressel 20,Rudston,Rudshon villa,54.083333,-0.316667,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,Las Delicias
16315,16315,Dressel 20,Salisbury,Woodcutts,51.066667,-1.783333,"AELFO bis impressum est, sine imagine",AELFO,,La Catria
15620,15620,Dressel 20,Sandy,Sandy,52.116667,-0.283333,|PORLA^TPA|,PORLATPA,,
17050,17050,Dressel 20,Scole,Scole,52.366667,1.166667,"LVALTROPHIMI, sine imagine",LVALTROPHIMI,,Arva
16072,16072,Dressel 20,Sea Mills,Sea Mills,51.483333,-2.65,|HISPSA^EN^I((corona))|,HISPSAENI,,huerta del río
16339,16339,Dressel 20,Sea Mills,Sea Mills,51.483333,-2.65,|{LI}BE'+,LIBE...,,
16714,16714,Dressel 20,Sea Mills,Sea Mills,51.483333,-2.65,|ROM[^A]NI((palma))|,ROMANI,,
16892,16892,Dressel 20,Sea Mills,Sea Mills,51.483333,-2.65,"FSCIMNIANO, sine imagine",FSCIMNIANO,,Las Delicias
16154,16154,Dressel 20,Sedlescombe,Sedlescombe,50.916667,0.533333,"QIM, sine imagine",QIM,,
16893,16893,Dressel 20,Selby,Selby,53.783333,-1.066667,"FSCIMNIANO, sine imagine",FSCIMNIANO,,Las Delicias
16589,16589,Dressel 20,Shoeburyness,Shoeburyness,51.533333,0.8,"CPCHO, sine imagine",CPCHO,,
16375,16375,Dressel 20,"Shropshire, County of",Shropshire,52.666667,-2.75,"QMR, sine imagine",QMR,,
15480,15480,Dressel 20,Silchester,Silchester,51.35,-1.066667,GAVEL,GAVEL,,La Catria
15583,15583,Dressel 20,Silchester,Silchester,51.35,-1.066667,[C]AN^TQ'*,CANTQ & CANTQ…,,
15693,15693,Dressel 20,Silchester,Silchester,51.35,-1.066667,|B[E]LL^IC^IA^NA·P·AG[A^LEN^I],BELLICIANAPAGALENI,,
15738,15738,Dressel 20,Silchester,Silchester,51.35,-1.066667,|QCCL'[E] & |QCCL',QCCLE & QCCL,,Las Sesenta
15741,15741,Dressel 20,Silchester,Silchester,51.35,-1.066667,|FGFIVSF'[M],FGFIVSFM,,Malpica Sur
15747,15747,Dressel 20,Silchester,Silchester,51.35,-1.066667,|LC·FP·C|,LCFPC,,
15769,15769,Dressel 20,Silchester,Silchester,51.35,-1.066667,|LCM|,LCM,,La Catria
15770,15770,Dressel 20,Silchester,Silchester,51.35,-1.066667,|LCM|,LCM,,La Catria
15828,15828,Dressel 20,Silchester,Silchester,51.35,-1.066667,|MMCM'F|,MMCMF,,
15893,15893,Dressel 20,Silchester,Silchester,51.35,-1.066667,|DEF,DEF,,Arva
15893,15893,Dressel 20,Silchester,Silchester,51.35,-1.066667,|DEF,DEF,,El Tejarillo
15898,15898,Dressel 20,Silchester,Silchester,51.35,-1.066667,|CEFP|,CEFP,,La Catria
15938,15938,Dressel 20,Silchester,Silchester,51.35,-1.066667,-IIENN^I'[IVL],IIIENNIIVL,,huerta del río
15949,15949,Dressel 20,Silchester,Silchester,51.35,-1.066667,[T]FAM'V',TFAMV?,,Mejía
15994,15994,Dressel 20,Silchester,Silchester,51.35,-1.066667,|SFE|,SFE,,
16058,16058,Dressel 20,Silchester,Silchester,51.35,-1.066667,|P·Q·H^E[H^E],PQHEHE,,La Catria
16060,16060,Dressel 20,Silchester,Silchester,51.35,-1.066667,|P·Q·H^EF|,PQHEHE,,La Catria
16205,16205,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·I·T|,LIT,,
16206,16206,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·I·T|,LIT,,
16236,16236,Dressel 20,Silchester,Silchester,51.35,-1.066667,"LIVNIMELISSI, sine imagine",LIVNIMELISSI,,Las Delicias
16270,16270,Dressel 20,Silchester,Silchester,51.35,-1.066667,|LIVNIM+/ELIS+,LIVNIMELIS...,,
16271,16271,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·IVNI·M|/|ELISSI·P'|,LIVNIMELISSIP,,Arva
16317,16317,Dressel 20,Silchester,Silchester,51.35,-1.066667,|AELFO|,AELFO,,La Catria
16461,16461,Dressel 20,Silchester,Silchester,51.35,-1.066667,"PNN, sine imagine",PNN,,Alcolea del Río
16461,16461,Dressel 20,Silchester,Silchester,51.35,-1.066667,"PNN, sine imagine",PNN,,Arva
16461,16461,Dressel 20,Silchester,Silchester,51.35,-1.066667,"PNN, sine imagine",PNN,,El Tejarillo
16461,16461,Dressel 20,Silchester,Silchester,51.35,-1.066667,"PNN, sine imagine",PNN,,Tostoneras
16510,16510,Dressel 20,Silchester,Silchester,51.35,-1.066667,SNR,SNR,,La Catria
16573,16573,Dressel 20,Silchester,Silchester,51.35,-1.066667,+O'DV|,...ODV,,
16644,16644,Dressel 20,Silchester,Silchester,51.35,-1.066667,MQFFT|,MQFFT,,
16671,16671,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·Q'·S|,LQS,,Alcolea del Río
16672,16672,Dressel 20,Silchester,Silchester,51.35,-1.066667,|LQS|,LQS,,Alcolea del Río
16673,16673,Dressel 20,Silchester,Silchester,51.35,-1.066667,|LQS|,LQS,,Alcolea del Río
16678,16678,Dressel 20,Silchester,Silchester,51.35,-1.066667,"QVINTANI, sine imagine",QVINTANI,,El Tejarillo
16746,16746,Dressel 20,Silchester,Silchester,51.35,-1.066667,|P·S·AVI^T^I|,PSAVITI,,Las Delicias
16807,16807,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·SS^EP^T|,LSSEPT,,
16911,16911,Dressel 20,Silchester,Silchester,51.35,-1.066667,[F]SCIMN^IA^N^I,FSCIMNIANO,,Las Delicias
16913,16913,Dressel 20,Silchester,Silchester,51.35,-1.066667,|F·SCIM|/|N'I'A'N'O'|,FSCIMNIANO,,Las Delicias
16932,16932,Dressel 20,Silchester,Silchester,51.35,-1.066667,|F'S'C'I'M/|NIANO,FSCIMNIANO,,Las Delicias
16991,16991,Dressel 20,Silchester,Silchester,51.35,-1.066667,[SI]LVESTR^I|,SILVESTRI,,
17063,17063,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·V^A^L·V|,LVALVIT,,
17064,17064,Dressel 20,Silchester,Silchester,51.35,-1.066667,|L·V^A^L·V[^I^T]|,LVALVIT,,
17074,17074,Dressel 20,Silchester,Silchester,51.35,-1.066667,|A^R'N'A|,ARNA,,
17140,17140,Dressel 20,Silchester,Silchester,51.35,-1.066667,|MS+,MS...,,
20458,20458,Dressel 20,Silchester,Silchester,51.35,-1.066667,ATT[ENIAE]/CYTO[NIDIS],ATTENIAECYTONIDIS,,
20503,20503,Dressel 20,Silchester,Silchester,51.35,-1.066667,|COLOBRAR'I[A]|,COLOBRARIA,,Alcotrista
20590,20590,Dressel 20,Silchester,Silchester,51.35,-1.066667,|M·F·T^H^R^E|,MFTHRE,,
16138,16138,Dressel 20,Sleaford,Old Sleaford,52.983333,-0.4,MIM,MIM,,La Catria
16138,16138,Dressel 20,Sleaford,Old Sleaford,52.983333,-0.4,MIM,MIM,,Peñaflor
16323,16323,Dressel 20,Sleaford,Sleaford,52.983333,-0.4,"MLPIG, sine imagine",MLPIG,,La Corregidora
15539,15539,Dressel 20,Southampton,Southampton,50.9,-1.4,"AGRICOLAE, sine imagine",AGRICOLAE,,Casa de Mingaobez
15644,15644,Dressel 20,Southampton,Southampton,50.9,-1.4,|TATIL^I·ASIA^TICI,TATILIASIATICI,,Adelfa
15644,15644,Dressel 20,Southampton,Southampton,50.9,-1.4,|TATIL^I·ASIA^TICI,TATILIASIATICI,,Guadajoz
15644,15644,Dressel 20,Southampton,Southampton,50.9,-1.4,|TATIL^I·ASIA^TICI,TATILIASIATICI,,Juan Barba
16910,16910,Dressel 20,Southend,Southend,55.316667,-5.633333,|F'SCIMN^IA^N^I,FSCIMNIANO,,Las Delicias
16989,16989,Dressel 20,Southend,Southend,55.316667,-5.633333,|SILVES'T'R'I',SILVESTRI,,
15700,15700,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|BVR|,BVR,,
15771,15771,Dressel 20,South Shields,1966/1967,54.987778,-1.421389,|LCM|,LCM,,La Catria
15874,15874,Dressel 20,South Shields,1966/1967,54.987778,-1.421389,[PCL]OD^IICE[LI],PCLODIICELI,,Arva
15878,15878,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|C'O''L''O'BRAR'IA'|,COLOBRARIA,,Alcotrista
16113,16113,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|CI((palma))B|,CIB,,Peñaflor
16255,16255,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|L·IVNI·M'|/|EL'I[SSI·P],LIVNIMELISSIP,,Arva
16371,16371,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|MMR''[-]|,MMR,,
16457,16457,Dressel 20,South Shields,South Shields,54.987778,-1.421389,"PNI, sine imagine",PNI,,
16609,16609,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|QPPH^RYXI|,QPPHRYXI,,
17026,17026,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|C·V[F]*,CVF,,
17124,17124,Dressel 20,South Shields,South Shields,54.987778,-1.421389,|F''C+,FC...,,
17169,17169,Dressel 20,South Shields,South Shields,54.987778,-1.421389,+A(-)|,...A,,
15471,15471,Dressel 20,Southwark,Southwark,51.5,-0.083333,|M·A·R|,MAR,,Azanaque-Castillejo
15643,15643,Dressel 20,Southwark,Southwark,51.5,-0.083333,|ARVA|/|SALS|,ARVASALS,,
15686,15686,Dressel 20,Southwark,Southwark,51.5,-0.083333,|A'RAXIF'+,ARAXIF,,Malpica Sur
15783,15783,Dressel 20,Southwark,Southwark,51.5,-0.083333,|Q·C·R|,QCR,,Sevilla
15837,15837,Dressel 20,Southwark,Southwark,51.5,-0.083333,|C·A^{LP}V^RN^I^A·B|,CALPVRNIAB,,Madre Vieja II
15854,15854,Dressel 20,Southwark,Southwark,51.5,-0.083333,|CELSI|,CELSI,,Cerro de los Pesebres
16059,16059,Dressel 20,Southwark,Southwark,51.5,-0.083333,|P·Q·H^E·H^E|,PQHEHE,,La Catria
16142,16142,Dressel 20,Southwark,Southwark,51.5,-0.083333,|M·I·M+,MIM...,,La Catria
16142,16142,Dressel 20,Southwark,Southwark,51.5,-0.083333,|M·I·M+,MIM...,,Peñaflor
16424,16424,Dressel 20,Southwark,Southwark,51.5,-0.083333,|C·M^A^R·SI^L|,CMARISIL,,El Temple
16944,16944,Dressel 20,Southwark,Southwark,51.5,-0.083333,|CSE^M^PPOLYCL,CSEMPOLYCL,,
17016,17016,Dressel 20,Southwark,Southwark,51.5,-0.083333,[L·V·A·+,LVA,,Dehesa de Arriba
17062,17062,Dressel 20,Southwark,Southwark,51.5,-0.083333,|L·V^A^L^EV^I^T|,LVALEVIT,,
17177,17177,Dressel 20,Southwark,Southwark,51.5,-0.083333,+A^N^O|,...ANO,,
15861,15861,Dressel 20,Staines,Staines,51.433333,-0.516667,|MCLSH|,MCLSH,,
15436,15436,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,*SAL'S'E*,...SALSE...,,
15443,15443,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,SAM[I]S|,SAMIS,,
15619,15619,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|LA^N^TSVR^I|,LANTSVRI,,
15624,15624,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|CA·P^A+ & |CA·P^N+,CAPA... & CAPN...,,
15648,15648,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|TATIL^I·ASI*,TATILIASI,,
15664,15664,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|P·A^T^V* & P·T^M,PATV & PTM,,
15725,15725,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|Q·C·C|,QCC,,Las Sesenta
15736,15736,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|Q·C·C·I''&L''|,QCCI,,
15761,15761,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|ICI|,ICI,,
15787,15787,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|QCR|,QCR,,Sevilla
15821,15821,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,*M''M~CS*,MMCS,,
15910,15910,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,FIgE''D''+,FIGED...,,
15948,15948,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|QfA|,QFA,,Arva
15950,15950,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,Q'F''A^T|,QFAT,,
15977,15977,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|LFC[R]E'SCCVFP|,LFCESCCVFP,,
15978,15978,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,L·FC(C%)(C%)ESCC(%?)FP],LFCCCRESCCFI,,
15980,15980,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,MF'...,MF...,,
15982,15982,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,QF'·C|,QFC,,Peñaflor
15985,15985,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|Q·F''C''*,QFC,,Peñaflor
16079,16079,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|D·I·A|,DIA,,Berro II
16079,16079,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|D·I·A|,DIA,,La María
16080,16080,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|D·I·A|,DIA,,Berro II
16080,16080,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|D·I·A|,DIA,,La María
16091,16091,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|QIAF'+,QIAF...,,
16121,16121,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,LIDFI[TA],LIDFITA,,Doña Mencía
16157,16157,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,{Q·}·IM*,QIMF...,,El Judío
16207,16207,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|L'·I·T|,LIT,,
16221,16221,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|·IV^LIA^N^T'C'R'I'|,IVLIANTCRI,,
16254,16254,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|L'·IVN[I]M|/|ELISSI·P|,LIVNIMELISSIP,,Arva
16272,16272,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|LIVNI·M|/|ELISSI·P|,LIVNIMELISSIP,,Arva
16286,16286,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|IIIVN·M^ELISSI/E'TMELISSE[((hedera))],IIIVNMELISSIETMELISSE,,Las Delicias
16288,16288,Dressel 20,St. Albans,Verulamium (Hertfordshire).,51.833333,-0.25,|IIIVN^I·M^ELISS|/|ETM'E''L''I''S''S''E''|,IIIVNIMELISSIETMELISSE,,Itálica
